Username,Produk,Review,Rating,ReviewAt
munarmu,T9052B5 Tas Shopie Martin Official Selempang Kulit Wanita Terbaru Original,"Desain:lucu
Warna:warna bagus
Bahan:terbuat dari bahan yg bagus",5,2025-05-16 18:05
user_10590,Kursi Lipat,Penjual tidak merespon chat.,2,2023-07-28
user_23896,Jam Tangan Digital,Kualitas sangat buruk.,2,2024-12-22
a*****n,"Finally Found You! SUN-RICE ALL DAY Invisible UV Shield SPF 50 PA++++ 50ml - Sunscreen Wajah untuk Semua Jenis Kulit, Melindungi dari Sinar UVA UVB, Mencerahkan Wajah dan Memberikan Hasil Glass Skin","agak berminyaak pas dipake, kyk kurang cerah gitu",4,2025-06-13 10:08
user_7747,Meja Belajar,Pengiriman sangat lama.,1,2023-12-17
prabawa68,Jam Tangan Digital,"Sudah belanja beberapa kali, selalu puas.",5,2025-03-25
whariyah,Mouse Wireless,"Sudah belanja beberapa kali, selalu puas.",5,2024-06-13
user_6246,Tas Wanita,"Barang palsu, bukan original.",2,2023-05-13
user_14416,Keyboard Mechanical,Sudah komplain tapi tidak ada solusi.,2,2024-06-05
user_4643,Meja Belajar,Produk sangat bagus dan sesuai deskripsi!,5,2024-05-23
user_11094,Kursi Lipat,Tidak direkomendasikan sama sekali.,1,2024-02-05
yuliartiamalia,Mouse Wireless,"Packing rapi banget, penjual ramah.",4,2024-10-21
user_5509,Flashdisk 64GB,Packing rapi dan aman sampai tujuan.,4,2024-05-14
user_1744,Celana Jeans,Rating tinggi tapi kualitas rendah.,1,2023-09-02
qhardiansyah,Powerbank 10000mAh,"Harga terjangkau, kualitas mantap!",4,2024-08-23
user_9179,Keyboard Mechanical,Harga terjangkau dengan kualitas oke.,4,2023-03-26
hasanahasmianto,Kemeja Polos,"Harga terjangkau, kualitas mantap!",5,2025-02-13
user_18436,Flashdisk 64GB,Warna dan bentuk persis seperti di gambar.,5,2024-08-13
user_11129,Keyboard Mechanical,Barang tidak berfungsi dengan baik.,2,2023-09-08
user_17906,Smartphone Android,Warna tidak sesuai pesanan.,2,2023-05-16
user_7265,Parfum Wanita,Ukuran pas dan sesuai pesanan.,4,2024-10-31
user_4796,Rak Sepatu,Sudah komplain tapi tidak ada solusi.,1,2023-03-13
jane05,Celana Jeans,"Sesuai deskripsi, kualitas oke dan tahan lama.",4,2025-04-05
user_16761,Rak Sepatu,Sudah komplain tapi tidak ada solusi.,2,2024-08-18
asuwarno,Keyboard Mechanical,"Respon penjual cepat, barang dikirim hari itu juga.",5,2025-05-10
user_22075,Parfum Wanita,"Barang cacat, sangat mengecewakan.",1,2024-04-05
user_24225,Makeup Set,Produk kotor dan tidak layak pakai.,2,2024-09-24
user_18607,Lampu Tidur,Kualitas sangat buruk.,1,2023-09-14
user_12419,Kursi Lipat,Baru dipakai sebentar sudah rusak.,2,2023-02-08
user_17248,Powerbank,Sesuai dengan rating dan review yang saya baca.,4,2023-04-11
user_21125,Flashdisk 64GB,Baru dipakai sebentar sudah rusak.,1,2023-11-22
pardihidayat,Headset Bluetooth,"Warnanya cantik dan tahan lama, puas banget!",5,2025-02-01
user_3061,Mouse Wireless,Barang tidak berfungsi dengan baik.,1,2024-11-24
user_8256,Headset Gaming,Worth it banget untuk harga segini.,5,2023-06-03
user_19434,Jam Tangan Digital,Warna tidak sesuai pesanan.,2,2023-03-12
user_6578,Rak Sepatu,Barang datang lebih cepat dari perkiraan.,5,2023-02-14
kiandrasirait,Jam Tangan Digital,"Warnanya cantik dan tahan lama, puas banget!",5,2024-12-14
v*****.,[ ! TERBATAS ! ] SKINTIFIC -  12% Acid Peeling Solution Glowing Serum 30ml | Eksfoliasi Wajah  Exfoliasi Exfoliating Serum Essence Penghalusan Kulit  Mengangkat Sel Kulit Mati Membersihkan Anti Acne Mencerahkan Jerawat Mengencangkan Kulit Glass Skin,"Aroma:wangi ga wajar terlalu kenceng fragrance nya

tanya di live kenapa muka cekat cekitnya ga wajar sampe pedes banget dan perih pas dipake BAHKAN SETELAH DIBILAS 15 menitan ga ilang” perih pedes panas nya di muka malah dibilang skin barrier rusak dan disuru pake 5x ceramide. hello?! tiap malem juga pake moist itu kali n my skin is perfectly healty. 

padahal udh cobain sekian produk peeling baru kali ini doang yg begini. masih mening produk sebelah yg fragrance nya sewajarnya peeling serum ga wangi bgt kyk parfum gini",1,2025-06-09 20:13
user_14451,Jam Tangan Digital,"Beli karena review bagus, ternyata zonk.",2,2024-02-01
user_22194,Celana Jeans,Sesuai dengan rating dan review yang saya baca.,4,2023-04-13
user_11329,Rak Sepatu,"Puas banget, terima kasih seller!",5,2024-04-27
user_4116,Jam Tangan Digital,Tidak direkomendasikan sama sekali.,2,2024-02-13
user_18001,Meja Belajar,Barang original dan berkualitas.,4,2024-11-25
nhalimah,Keyboard Mechanical,"Packing rapi banget, penjual ramah.",5,2025-05-08
user_4180,Meja Belajar,Sangat puas dengan pelayanan toko ini.,4,2023-11-21
user_21369,Flashdisk 64GB,Sangat kecewa dengan produk ini.,2,2024-08-05
user_18671,Lampu Tidur,Top banget! Bakal order lagi nanti.,4,2024-09-03
user_16877,Headset Gaming,Barang rusak saat diterima.,2,2024-03-13
user_14465,Jam Tangan Digital,"Barang palsu, bukan original.",2,2024-02-06
user_21959,Mouse Wireless,Barang rusak saat diterima.,1,2023-06-15
user_10863,Headset Gaming,Barang rusak saat diterima.,1,2024-11-30
chelsea47,Sepatu Sneakers,"Pengiriman cepat, packing rapi. Recommended!",5,2024-09-30
user_7704,Sepatu Sneakers,Ukuran tidak sesuai deskripsi.,1,2023-08-17
user_4637,Makeup Set,Packing rapi dan aman sampai tujuan.,4,2024-06-13
n*****4,SKIN1004 Madagascar Centella Hyalu-Cica Water-Fit Sun Serum 100ml,"Daya Serap:iyaaa
Tekstur:lembut si
Berat:gaa ko ringan bgt enak

dapet gratisan toner juga",5,2025-06-12 04:05
user_21040,Mouse Wireless,Barang rusak saat diterima.,2,2024-07-14
user_15382,Kaos Polos,Barang original dan berkualitas.,4,2024-06-14
user_2834,Smartphone Android,Penjual tidak merespon chat.,2,2024-02-09
jamaliamustofa,Dompet Kulit,"Packing rapi banget, penjual ramah.",4,2025-03-28
user_3932,Buku Catatan,Rating tinggi tapi kualitas rendah.,1,2023-04-15
user_3292,Flashdisk 64GB,Packing asal-asalan.,2,2024-07-16
ida34,Tas Ransel,Barang sampai dengan aman dan cepat.,4,2025-05-06
dianwahyuni,Kemeja Polos,"Pengiriman cepat, packing rapi. Recommended!",5,2024-10-22
user_16333,Jam Tangan Digital,"Barang palsu, bukan original.",2,2024-01-31
user_10288,Jam Tangan Digital,Kualitas sangat buruk.,2,2023-12-12
n92eu76hci,SKINTIFIC - Mugwort Acne Clay Stick + Alaska Clay Stick | Clay Stick Combo Masker Wajah Komedo Acner Eksfoliasi Wajah Glowing Kecantikan Skincare Niacinamide Salicylic Acid Ceramide Centella Glycolic Acid Probiotic Complex,Mugwort nya KK cuma 1 padahal saya beli 2,1,2025-06-12 10:30
user_3367,Kaos Polos,Pengiriman cepat dan aman.,5,2023-08-29
user_817,Rak Sepatu,Sudah beli berkali-kali di sini dan selalu puas.,5,2024-03-23
user_20155,Skincare Serum,Baru dipakai sebentar sudah rusak.,1,2023-01-27
user_22555,Celana Jeans,Packing asal-asalan.,1,2024-10-09
user_17929,Kursi Lipat,Penjual tidak merespon chat.,2,2024-04-18
tedimandasari,Dompet Kulit,"Produk bagus, bahan adem dan sesuai gambar.",4,2025-06-07
haninugroho,Keyboard Mechanical,"Respon penjual cepat, barang dikirim hari itu juga.",4,2025-02-09
cakrawala76,Jam Tangan Digital,"Produk bagus, bahan adem dan sesuai gambar.",4,2024-08-06
user_19449,Powerbank,Barang rusak saat diterima.,2,2024-01-29
user_13945,Meja Belajar,Barang tidak berfungsi dengan baik.,2,2023-09-01
noog2yc__o,Masker Topeng Ninja Balaclava Full Face Buf Pelindung Kepala Baf Mask Motor Air Bandana Ojol Buff Sport - OX,Desain:sangattt halus dan enakk dipakay,5,2025-05-27 22:24
dede_novianti12,Gio Saverino Sepatu Teplek Wanita Flatshoes Mewah dan Elegant Monaco,"Kaki panjang 24.5 depan lebar, harus naik size jadi 40",5,2025-06-13 08:05
user_18964,Kaos Polos,Ukuran pas dan sesuai pesanan.,4,2023-10-13
user_11547,Kaos Polos,Terlalu mahal untuk kualitas seperti ini.,1,2024-05-22
a*****0,SKINTIFIC -  Salicylic Acid Anti Acne Serum 20ml | Acne Treatment Solution Melembabkan  Menghilangkan Bekas Jerawat Kulit Beruntusan Exfoliating Perawatan Wajah Calming Pelembab Pemutih Wajah Facial Moisturizer Day Cream Night Cream Skincare BPOM,"Cocok untuk:Belum dicoba
Tekstur:Keruh
Keaslian:Tidak tau

Pengiriman lama. Pesan tanggal 6 juni, diserahkan ke kurir tanggal 8 juni. Barang nyampe ke lokasi 13 juni. Jadi kalo kalian mau co, estimasi aja sekitaran segitu waktunya. Saat mengajukan cancel (mau beli offline karena lama diserahkan ke kurir) malah ditolak. Ngga lagi beli disini.",1,2025-06-13 19:19
irnanto54,Sandals Pria,"Sudah belanja beberapa kali, selalu puas.",5,2025-02-27
user_17728,Skincare Serum,Packing asal-asalan.,2,2023-01-13
r*****2,BOSTANTEN Dompet Pria Lipat Bahan Kulit PU Kualitas Premium Hitam/Coklat,"Produk Realpict, Thankyou!",5,2025-06-12 19:11
kamila86,Lipstik Matte,"Respon penjual cepat, barang dikirim hari itu juga.",5,2024-10-15
user_19220,Headset Gaming,"Barang cacat, sangat mengecewakan.",1,2023-01-25
b*****9,[​NEW ADVANCED FORMULA] SKINTIFIC - 5X Ceramide Serum Sunscreen SPF 50+ PA++++ 50ml | Melembapkan Hidrasi Lembap Sunblock Sun-Repair Invisible Serum 2-in-1 Skincare Sunscreen Skin True to Skin Sunscreen Aqua Sunblock Glowing Barrier,"Tekstur:thick
Cocok untuk:kulit kering
Keaslian:produk ori

Gampang banget meresap, gak white cast sama sekali. Bikin lembab juga dan gak perih. Kena keringet atau air juga gak perih samsek",5,2025-05-27 22:17
megantaradarsirah,Lipstik Matte,"Harga terjangkau, kualitas mantap!",5,2025-06-09
user_15070,Mouse Wireless,Sangat kecewa dengan produk ini.,2,2024-09-02
user_3545,Parfum Wanita,Tidak direkomendasikan sama sekali.,2,2023-03-12
user_8331,Powerbank,Sudah komplain tapi tidak ada solusi.,2,2023-04-22
shxxxmnda,SKIN1004  Madagascar Centella Poremizing Tinted Suncream 50ml,"Kemasan:lucu, pink pink
Profil Kecantikan:cantik bgt
Pengalaman Penggunaan:teksturnya nyaman

apasih yg di raguin dari skin1004, semua produknya bagus woy!",5,2025-06-03 10:21
user_6802,Rak Sepatu,Produk kotor dan tidak layak pakai.,2,2023-08-04
user_20299,Powerbank,"Barang cacat, sangat mengecewakan.",2,2023-09-12
user_12008,Powerbank,Produk kotor dan tidak layak pakai.,2,2023-06-28
user_20922,Smartphone Android,Kualitas sangat buruk.,1,2023-11-16
user_17278,Skincare Serum,Sudah komplain tapi tidak ada solusi.,1,2023-07-26
user_22284,Makeup Set,Kualitas sangat buruk.,2,2023-06-08
mhidayat,Sepatu Sneakers,Produk original dan kualitasnya premium.,5,2024-11-11
user_4137,Meja Belajar,Harga terjangkau dengan kualitas oke.,4,2024-08-22
user_18984,Tas Wanita,"Beli karena review bagus, ternyata zonk.",1,2023-09-12
user_23299,Kemeja Pria,Harga terjangkau dengan kualitas oke.,5,2023-02-18
user_24097,Smartphone Android,Ukuran tidak sesuai deskripsi.,2,2024-03-22
user_8471,Kursi Lipat,Sesuai dengan rating dan review yang saya baca.,5,2023-06-25
user_2605,Celana Jeans,Suka banget sama produk ini.,5,2023-07-03
user_2719,Sepatu Sneakers,Packing asal-asalan.,1,2024-12-01
user_3040,Celana Jeans,Kualitas sangat buruk.,2,2023-07-19
user_22736,Celana Jeans,Warna tidak sesuai pesanan.,1,2024-08-28
user_6614,Sepatu Sneakers,"Barang cacat, sangat mengecewakan.",2,2023-12-27
user_23398,Rak Sepatu,Harga terjangkau dengan kualitas oke.,5,2024-06-27
user_3192,Keyboard Mechanical,"Puas banget, terima kasih seller!",5,2024-03-14
user_16041,Kemeja Pria,Terlalu mahal untuk kualitas seperti ini.,1,2024-11-18
namagaajiman,Celana Jeans,"Warnanya cantik dan tahan lama, puas banget!",5,2024-10-31
user_4777,Skincare Serum,"Barang palsu, bukan original.",2,2024-08-15
user_18050,Kaos Polos,Sudah komplain tapi tidak ada solusi.,1,2023-06-29
user_6289,Skincare Serum,Produk tidak sesuai gambar.,2,2023-06-02
user_24747,Lampu Tidur,Barang rusak saat diterima.,1,2023-09-03
user_7773,Mouse Wireless,Sangat puas dengan pelayanan toko ini.,4,2023-12-21
user_24188,Smartphone Android,Pengiriman sangat lama.,1,2023-12-16
gawatiirawan,Mouse Wireless,"Warnanya cantik dan tahan lama, puas banget!",4,2024-06-17
user_7335,Lampu Tidur,Pengiriman sangat lama.,1,2023-04-08
karya40,Keyboard Mechanical,"Sudah belanja beberapa kali, selalu puas.",4,2025-03-27
user_3485,Smartphone Android,Sangat direkomendasikan untuk semua orang.,5,2024-06-01
user_8715,Tas Wanita,Pengiriman sangat lama.,2,2024-02-03
user_7784,Mouse Wireless,Harga terjangkau dengan kualitas oke.,4,2023-02-19
user_22284,Smartphone Android,Barang tidak berfungsi dengan baik.,2,2024-07-11
user_21140,Kursi Lipat,Packing asal-asalan.,2,2023-03-25
user_24744,Tas Wanita,Packing rapi dan aman sampai tujuan.,5,2023-01-02
user_16222,Meja Belajar,Kualitas sangat buruk.,1,2023-04-21
user_20854,Buku Catatan,Produk kotor dan tidak layak pakai.,1,2023-12-20
user_13394,Meja Belajar,Sudah komplain tapi tidak ada solusi.,2,2024-08-14
user_24121,Kemeja Pria,"Servis buruk, tidak profesional.",2,2023-04-28
user_6429,Sepatu Sneakers,Produk sangat bagus dan sesuai deskripsi!,4,2024-02-06
okto86,Sepatu Sneakers,"Sesuai deskripsi, kualitas oke dan tahan lama.",5,2025-02-27
hartana05,Tas Ransel,"Sudah belanja beberapa kali, selalu puas.",4,2024-11-02
user_11176,Skincare Serum,"Servis buruk, tidak profesional.",1,2024-06-23
user_15382,Headset Gaming,Tidak direkomendasikan sama sekali.,1,2024-12-12
user_10010,Tas Wanita,Rating tinggi tapi kualitas rendah.,2,2023-05-05
user_595,Meja Belajar,"Barang cacat, sangat mengecewakan.",2,2023-06-11
user_10591,Lampu Tidur,Barang rusak saat diterima.,2,2023-11-08
user_7665,Kemeja Pria,Barang tidak berfungsi dengan baik.,1,2023-10-16
r*****n,Gosh Bolzano 561 Sneakers (Back To School),Desain:keren,5,2025-06-13 10:58
user_24769,Keyboard Mechanical,Worth it banget untuk harga segini.,4,2024-06-03
user_10526,Skincare Serum,Packing asal-asalan.,2,2023-09-03
user_609,Meja Belajar,Barang rusak saat diterima.,2,2024-07-04
user_15191,Kursi Lipat,Barang datang lebih cepat dari perkiraan.,5,2024-12-30
ketutkartini464,COD / SPREI HOMEMADE MOTIF POLOS KOTAK / PREMIUM QUALITY / CUSTOM UKURAN / COD / MURAH / BAGUS / KADO / TIDAK LUNTUR / DROPSHIP / OPEN RESELLER,"Tekstur:kasar
Kenyamanan:tidak
Kualitas Bahan:jelek

Beli sesuai size tapi masih kebesarann",1,2025-05-30 11:45
nta3m5psnz,SKIN1004 Madagascar Centella Tone Brightening Capsule Cream 75ml,"Baru pertama kali order
Pengiriman lama..............
Tp dapet free soothing cream
Smoga cocok",5,2025-06-11 19:09
user_20629,Skincare Serum,"Barang cacat, sangat mengecewakan.",1,2023-10-02
user_20319,Parfum Wanita,Ukuran pas dan sesuai pesanan.,4,2023-05-23
user_22943,Kaos Polos,Harga terjangkau dengan kualitas oke.,4,2024-03-16
user_8775,Jam Tangan Digital,Rating tinggi tapi kualitas rendah.,2,2023-01-22
user_24749,Buku Catatan,Sudah komplain tapi tidak ada solusi.,2,2023-01-03
cmarbun,Dompet Kulit,"Packing rapi banget, penjual ramah.",5,2024-09-14
user_13445,Flashdisk 64GB,Barang tidak berfungsi dengan baik.,1,2024-02-17
user_13158,Lampu Tidur,Baru dipakai sebentar sudah rusak.,2,2023-03-29
noviafriany,SKINTIFIC - Setting Spray 80ml Lock The Look 16h | Moisturizing Oil-Control Natural Matte Fine Mist Finishing Spray Breathable Face Mist Primer Matte Lock MakeUp Kosmetik Wajah with Ferulic acid Hyaluronic acid Ectoin make up tahan lama,katanya mengunci make up agar tdk transfer/nempel di hijab bukti nya  masih tetap transfer/nempel ke hijab dll....,2,2025-06-12 03:40
user_24002,Meja Belajar,Barang rusak saat diterima.,2,2024-07-01
user_20170,Mouse Wireless,Packing asal-asalan.,1,2024-08-25
user_18827,Powerbank,Packing asal-asalan.,1,2024-10-31
user_21051,Buku Catatan,Rating tinggi tapi kualitas rendah.,2,2024-11-01
user_8933,Skincare Serum,Kualitas sangat buruk.,1,2023-06-15
user_17263,Skincare Serum,Terlalu mahal untuk kualitas seperti ini.,2,2023-09-03
indrakur03,H&M Anak Perempuan Washed-Look Cycling Shorts,"Kualitas:ok
Pas untuk Acara:ok
Penampilan & Desain:ok

Serung2 diskon yang banyak",5,2025-06-12 12:59
user_12769,Sepatu Sneakers,Tidak direkomendasikan sama sekali.,1,2023-08-18
user_22500,Rak Sepatu,"Mantap, gak nyesel beli di sini.",4,2023-09-26
manah14,Lipstik Matte,"Harga terjangkau, kualitas mantap!",5,2024-07-24
nababansidiq,Dompet Kulit,"Pengiriman cepat, packing rapi. Recommended!",5,2025-02-27
user_21093,Flashdisk 64GB,Sesuai dengan rating dan review yang saya baca.,4,2023-10-31
dalimin56,Mouse Wireless,"Respon penjual cepat, barang dikirim hari itu juga.",5,2025-03-16
user_5144,Skincare Serum,Warna tidak sesuai pesanan.,2,2023-06-01
user_14552,Skincare Serum,Rating tinggi tapi kualitas rendah.,2,2023-04-30
user_999,Lampu Tidur,Warna dan bentuk persis seperti di gambar.,5,2024-07-29
user_16152,Skincare Serum,"Servis buruk, tidak profesional.",2,2023-10-21
user_12160,Jam Tangan Digital,Barang datang lebih cepat dari perkiraan.,5,2024-02-19
user_9411,Kemeja Pria,"Pelayanan cepat, packing aman, produk oke!",4,2024-07-24
user_14792,Buku Catatan,Kualitas di atas ekspektasi saya!,5,2024-09-28
prasetyajasmin,Sepatu Sneakers,"Produk bagus, bahan adem dan sesuai gambar.",4,2024-12-06
user_3041,Lampu Tidur,Barang tidak berfungsi dengan baik.,1,2024-05-06
user_22295,Skincare Serum,Sudah komplain tapi tidak ada solusi.,1,2023-05-29
user_16816,Rak Sepatu,Packing asal-asalan.,1,2024-12-06
iragio0101,Nevada Celana Chinos  Regular Stretch Pria 117706207,WARNANYA SANGAT BERBEDA DGN YG DI GAMBAR !,1,2025-06-12 18:30
user_8651,Celana Jeans,"Beli karena review bagus, ternyata zonk.",2,2023-08-17
user_23887,Sepatu Sneakers,Barang tidak berfungsi dengan baik.,1,2023-01-22
s*****7,[NEW LAUNCH] BNB barenbliss Black Eclipse Eyeliner 48H Tahan Lama Waterproof & Smudge-Proof Matte Black Finish Precision & Bold Lines,"Tekstur:lembut
Warna:cocok
Cocok untuk:mata",5,2025-06-14 15:49
user_9503,Jam Tangan Digital,Barang original dan berkualitas.,4,2024-07-13
umi10,Parfum Unisex,"Warnanya cantik dan tahan lama, puas banget!",5,2024-08-31
rusman14,Tas Ransel,Barang sampai dengan aman dan cepat.,4,2025-03-04
bhassanah,Sepatu Sneakers,"Produk bagus, bahan adem dan sesuai gambar.",4,2025-01-14
user_12912,Powerbank,"Barang palsu, bukan original.",1,2023-01-15
user_18793,Celana Jeans,Pengiriman sangat lama.,1,2023-12-24
user_22155,Makeup Set,Sudah komplain tapi tidak ada solusi.,1,2024-05-03
rafid72,Jaket Hoodie,"Pengiriman cepat, packing rapi. Recommended!",5,2024-12-02
yuniarmustofa,Kemeja Polos,Produk original dan kualitasnya premium.,5,2024-08-04
user_18515,Sepatu Sneakers,"Puas banget, terima kasih seller!",4,2023-05-04
user_1807,Celana Jeans,Packing asal-asalan.,1,2024-08-27
dariatilazuardi,Dompet Kulit,"Packing rapi banget, penjual ramah.",4,2024-11-27
prasetya70,Tumbler Stainless,"Sudah belanja beberapa kali, selalu puas.",5,2025-04-01
user_9782,Tas Wanita,Produk kotor dan tidak layak pakai.,1,2024-06-17
user_7900,Meja Belajar,Sudah komplain tapi tidak ada solusi.,1,2023-12-02
user_1907,Powerbank,"Barang cacat, sangat mengecewakan.",2,2023-04-27
user_907,Lampu Tidur,Warna tidak sesuai pesanan.,1,2024-12-05
user_175,Meja Belajar,"Servis buruk, tidak profesional.",1,2023-02-18
user_17705,Celana Jeans,Packing rapi dan aman sampai tujuan.,4,2024-06-23
user_2150,Parfum Wanita,"Servis buruk, tidak profesional.",2,2023-06-10
user_11334,Headset Gaming,Barang datang lebih cepat dari perkiraan.,5,2024-02-24
user_17142,Makeup Set,Packing asal-asalan.,1,2024-07-15
user_7996,Flashdisk 64GB,Baru dipakai sebentar sudah rusak.,2,2023-06-15
n92eu76hci,SKINTIFIC - Mugwort Acne Clay Stick + Alaska Clay Stick | Clay Stick Combo Masker Wajah Komedo Acner Eksfoliasi Wajah Glowing Kecantikan Skincare Niacinamide Salicylic Acid Ceramide Centella Glycolic Acid Probiotic Complex,Mugwort nya KK cuma 1 padahal saya beli 2,1,2025-06-12 10:30
user_10039,Tas Wanita,Barang rusak saat diterima.,1,2023-02-07
user_1054,Keyboard Mechanical,Baru dipakai sebentar sudah rusak.,1,2024-11-26
user_14876,Mouse Wireless,Produk tidak sesuai gambar.,2,2023-10-02
user_2011,Keyboard Mechanical,Penjual tidak merespon chat.,2,2023-09-06
7g5wiz4klb,[ ! TERBATAS ! ] SKINTIFIC - Matte Fit Serum Sunscreen 50ml SPF 50+ PA++++ For Acne & Oily Skin | Oil Control Cepat Menyerap Fast-Absorbing Skin True to Skin Sunscreen Aqua Sunblock Badan Sun Stick Barrier Brightening Whitening Wajah Melindungi,ga cocok dikulit yang berminyak kayak saya,2,2025-06-13 15:50
